# Neanderthal Introgression — Adaptive Segments (Low / Medium / High)
# -----------------------------------------------------------
# Segments the genome into contiguous regions of constant introgression class
# based on per-SNP frequencies, limited to pilot-mask intervals (≤1 kb gaps bridged).
#
# Each row = one genomic segment.
# -----------------------------------------------------------
# Definitions:
# - Frequencies are SNP-level proportions (0–1).
# - introgression (per SNP):
#       'low'     → FREQ < 0.001
#       'medium'  → 0.001 ≤ FREQ < 0.1
#       'high'    → FREQ ≥ 0.1
# - Adjacent SNPs with the same class form one segment.
# - Segments are created only within bridged pilot-mask intervals.
#
# Formulas:
# - START_POS = first SNP position in segment
# - END_POS   = last SNP position in segment
# - Length    = END_POS - START_POS + 1
# -----------------------------------------------------------
# Columns:
# CHROM               → Chromosome number (1–22)
# START_POS           → Start coordinate (1-based, inclusive)
# END_POS             → End coordinate (1-based, inclusive)
# Length              → Segment length in base pairs (bp)
# introgression       → low / medium / high classification
# avg_freq            → Mean introgressed allele frequency across SNPs in segment
# SNP_total           → Total number of SNPs in segment
# SNP_0               → Count of SNPs with FREQ = 0 (no introgression)
# SNP_0_to_0.001      → (0, 0.001] (0.1%)
# SNP_0.001_to_0.01   → (0.001, 0.01] (1%)
# SNP_0.01_to_0.04    → (0.01, 0.04] (4%)
# SNP_higher_0.04     → > 0.04 (very high)
# -----------------------------------------------------------
# Adaptive segmentation per chromosome (1–22) using low/medium/high introgression states.
# Mask gaps ≤ 1 kb are bridged; segments do not cross unmasked regions.
# Output is tab-separated (.tsv) and includes comment header.
# -----------------------------------------------------------
# Additional annotations:
# avg_recomb_rate     → Mean recombination rate (cM/Mb) across the segment, from GLIMPSE recombination map.
# SNP_Neand_Specific  → Number of Neanderthal-specific mutation SNPs within the segment.
# -----------------------------------------------------------
# Merge step:
# - Adjacent segments are merged across mask gaps if compatible:
#     • same class (low/medium/high), or
#     • low–medium / medium–low.
# - All counts are summed; avg_freq is SNP_total-weighted; avg_recomb_rate is segment-length-weighted.
# - introgression is reassigned from merged avg_freq.
# - available_bp = (sum of component Lengths) / (END_POS - START_POS + 1).
# New columns added:
# available_bp        → Fraction of merged span covered by actual segments (0–1).
# (Existing columns retained/recomputed where applicable.)
#
# Additional columns added from 10 kb bin overlap:
# bin_low       → Number of overlapping 10 kb bins labeled 'low' (SNP_Neand_Specific == 0)
# bin_low_NSS   → Number of overlapping 10 kb bins labeled 'low' (SNP_Neand_Specific > 0)
# -----------------------------------------------------------
CHROM	START_POS	END_POS	Length	introgression	avg_freq	available_bp	avg_recomb_rate	SNP_total	SNP_0	SNP_0_to_0.001	SNP_0.001_to_0.01	SNP_0.01_to_0.04	SNP_higher_0.04	SNP_Neand_Specific	bin_low	bin_low_NSS
chr5	35735412	35787283	51872	high	0.0159591150197628	1.0	0.5126732291666667	253	0	0	0	253	0	11	0	0
chr5	35787362	35787362	1	low	0.0	1.0		1	1	0	0	0	0	0	0	0
chr5	35787455	35797846	10392	high	0.0160450142857142	1.0	0.3395627142857143	49	0	0	0	49	0	2	0	0
chr5	35798023	35800504	2482	medium	0.00350134	1.0	20.143028666666662	20	0	0	20	0	0	0	0	0
chr5	35800547	35811967	11421	high	0.0415799727272727	1.0	2.6107606315789473	55	0	0	0	0	55	3	0	0
chr5	35811973	35941251	129279	medium	0.0023978748161764	0.9960627789509512	0.3846934320179015	816	1	0	815	0	0	51	0	0
chr5	35941277	35941277	1	high	0.182576	1.0	0.320034	1	0	0	0	0	1	1	0	0
chr5	35941402	36048396	106995	medium	0.0013513226909384	0.987494742744988	1.0240079740426973	618	75	256	287	0	0	35	0	4
chr5	36048399	36087056	38658	high	0.0436970011857707	1.0	0.644111670886076	253	0	0	0	126	127	10	0	0
chr5	36087367	36097743	10377	low	3.99393e-05	1.0	0.0387256666666666	49	0	49	0	0	0	2	0	0
chr5	36098156	36180478	82323	high	0.0488243124293785	1.0	1.2256034587155964	354	0	0	0	53	301	16	0	0
chr5	36180510	36473309	292800	low	0.0006323283616149	0.996676912568306	1.635010532022928	1808	127	1172	509	0	0	100	2	19
chr5	36473664	36538794	65131	high	0.0931093209302325	1.0	0.907586248	387	0	0	0	0	387	26	0	0
chr5	36538879	37439725	900847	low	2.7816920730117345e-05	0.9991108368013658	0.9968336369198304	3835	3700	134	1	0	0	9	86	4
chr5	37440026	37440028	3	high	0.0546569499999999	1.0		2	0	0	0	0	2	2	0	0
chr5	37440037	37551178	111142	low	5.308261562998405e-06	0.9722697090208922	0.1002431702582068	627	625	0	2	0	0	2	9	1
chr5	37551410	37551410	1	high	0.0419363	1.0		1	0	0	0	0	1	1	0	0
chr5	37551416	37781548	230133	low	0.0	0.99392090660618	0.3533789535640503	1127	1127	0	0	0	0	0	22	0
chr5	37781707	37781707	1	high	0.0721437	1.0		1	0	0	0	0	1	1	0	0
chr5	37781972	37792491	10520	low	1.3313099999999996e-05	1.0	1.006304125	88	0	88	0	0	0	2	0	0
chr5	37792646	37819253	26608	high	0.0886836679487179	1.0	0.6903335454545455	156	0	0	0	0	156	6	0	0
chr5	37819546	37819546	1	low	0.0	1.0		1	1	0	0	0	0	0	0	0
chr5	37819712	37922890	103179	high	0.0726342785714285	1.0	5.696598238805971	672	0	0	0	173	499	32	0	0
chr5	37922990	37923559	570	medium	0.0071624499999999	1.0	34.034772	5	0	0	5	0	0	0	0	0
chr5	37923854	37923854	1	high	0.0116756	1.0		1	0	0	0	1	0	1	0	0
chr5	37924116	37944975	20860	low	0.0001883705149253	1.0	1.5166467317073171	134	32	102	0	0	0	7	0	1
chr5	37945019	38032453	87435	high	0.0307813170411985	1.0	0.9184565670731708	534	0	0	0	534	0	26	0	0
chr5	38032494	38360590	328097	low	1.683291122507122e-05	0.9918652105932088	1.7624482235388996	1755	1347	408	0	0	0	18	22	10
chr5	38360804	38360804	1	high	0.0500706	1.0		1	0	0	0	0	1	1	0	0
chr5	38361312	38708342	347031	medium	0.001073019307956	0.9982768110053568	2.643847229328108	1458	887	234	337	0	0	30	17	9
chr5	38708390	38711676	3287	high	0.0101207517241379	1.0	1.8996768	29	0	0	0	29	0	6	0	0
chr5	38711701	38711701	1	low	0.0	1.0		1	1	0	0	0	0	0	0	0
chr5	38711834	38715810	3977	high	0.0101283333333333	1.0	1.1916410000000002	18	0	0	0	18	0	3	0	0
chr5	38716364	38716364	1	low	0.0	1.0		1	1	0	0	0	0	0	0	0
chr5	38716523	38716523	1	high	0.0101046	1.0		1	0	0	0	1	0	1	0	0
chr5	38716569	38726181	9613	medium	0.0027616138461538	0.9878289815874336	21.847133737333845	39	28	0	11	0	0	4	0	0
chr5	38726461	38744766	18306	high	0.0109955009345794	1.0	0.525298880952381	107	0	0	0	107	0	7	0	0
chr5	38744956	38744956	1	low	0.0	1.0		1	1	0	0	0	0	0	0	0
chr5	38744979	38795924	50946	high	0.0110239810559006	1.0	0.7634652674418604	322	0	0	0	322	0	15	0	0
chr5	38796141	38807442	11302	low	0.0001143941851851	1.0	13.212367322580644	81	0	81	0	0	0	3	0	0
chr5	38807521	38826594	19074	high	0.0121228950819672	1.0	0.6922972222222222	122	0	0	0	122	0	10	0	0
chr5	38826951	38866131	39181	low	0.0001325876081632	1.0	0.7496127826086955	245	1	244	0	0	0	8	0	3
chr5	38866146	38906097	39952	high	0.0136411069767441	1.0	1.7931133968253967	215	0	0	0	215	0	10	0	0
chr5	38906339	39354239	447901	medium	0.0013447011342228	0.9988501923416112	0.7984184345999495	2548	1185	0	1363	0	0	52	16	2
chr5	39354542	39354542	1	high	0.0180126	1.0	23.422719	1	0	0	0	1	0	1	0	0
chr5	39354717	39659491	304775	medium	0.0036782825025163	0.9973029283897956	1.415906659486942	1828	191	183	1454	0	0	62	5	2
chr5	39659513	39659513	1	high	0.0220864	1.0		1	0	0	0	1	0	1	0	0
chr5	39659674	39865744	206071	medium	0.0052539849957662	0.9654973285906314	0.303986989431812	1181	37	0	1144	0	0	69	0	0
chr5	39865758	39865758	1	high	0.0177064	1.0		1	0	0	0	1	0	1	0	0
chr5	39865902	42627165	2761264	low	0.0005613535270614	0.9949265988329982	0.616242912519325	15014	8735	4277	2002	0	0	394	156	89
chr5	42627306	42641113	13808	high	0.0103582487804878	1.0	0.0538278333333332	82	0	0	0	82	0	8	0	0
chr5	42641273	42641273	1	low	0.0	1.0		1	1	0	0	0	0	0	0	0
chr5	42641284	42708222	66939	high	0.0103472824242424	1.0	0.2742748035714286	330	0	0	0	330	0	23	0	0
chr5	42708520	42720218	11699	low	0.0006616844561403	1.0	0.2046587826086956	57	0	57	0	0	0	5	0	1
chr5	42720307	42851665	131359	high	0.0103001880837358	0.9600179660320192	0.1018513572501074	621	0	0	0	621	0	34	0	0
chr5	42851713	42857372	5660	medium	0.00958543	1.0	4.871303	29	0	0	29	0	0	0	0	0
chr5	42857806	42857806	1	high	0.0103975	1.0		1	0	0	0	1	0	1	0	0
chr5	42857835	43128169	270335	medium	0.0010797126189501	0.9832985000092478	0.479820807720198	1467	522	351	594	0	0	50	8	6
chr5	43128183	43164993	36811	high	0.1184594686192468	1.0	0.0455878787878787	239	0	0	0	0	239	12	0	0
chr5	43165050	43165050	1	low	0.0	1.0		1	1	0	0	0	0	0	0	0
chr5	43165142	43179494	14353	high	0.1180746764705881	1.0	0.0802024999999999	68	0	0	0	0	68	4	0	0
chr5	43179582	43194294	14713	low	0.0006565449473683	0.9806973424862366	0.1522063821932681	95	1	70	24	0	0	2	0	1
chr5	43195207	43195207	1	high	0.0574327	1.0		1	0	0	0	0	1	1	0	0
chr5	43195637	43469760	274124	medium	0.0051769216921034	0.9946629992266274	0.3233866207522172	1507	290	0	1217	0	0	51	4	0
chr5	43470104	43470104	1	high	0.0128871	1.0		1	0	0	0	1	0	1	0	0
chr5	43470409	43580052	109644	medium	0.00848672722	1.0	0.0419974772727272	500	0	0	500	0	0	36	0	0
chr5	43580063	43731191	151129	high	0.0355446516083916	1.0	0.0888970317460317	715	0	0	0	715	0	94	0	0
chr5	43731250	43731250	1	low	0.0	1.0		1	1	0	0	0	0	0	0	0
chr5	43731292	43769741	38450	high	0.0355215868085106	1.0	0.0530884117647058	235	0	0	0	235	0	13	0	0
chr5	43770089	43770089	1	low	0.0	1.0		1	1	0	0	0	0	0	0	0
chr5	43770221	43847054	76834	high	0.0355548569536423	1.0	0.0740074791666666	453	0	0	0	453	0	26	0	0
chr5	43847251	43866090	18840	medium	0.0083516074193548	1.0	1.0791154375	93	0	0	93	0	0	2	0	0
chr5	43866180	44042725	176546	high	0.0172226559936908	1.0	0.3516877549019608	1268	0	0	0	1267	1	130	0	0
chr5	44042764	44068776	26013	low	0.0	1.0	0.1883847999999999	185	185	0	0	0	0	5	1	0
chr5	44068846	44110880	42035	high	0.1089179029126212	1.0	0.1678846666666666	206	0	0	0	0	206	6	0	0
chr5	44111108	44125846	14739	low	0.0	1.0	0.031524	86	86	0	0	0	0	2	0	0
chr5	44125867	44295719	169853	high	0.1053049771519659	0.9917399162805484	0.1788579202601257	941	0	0	0	0	941	52	0	0
chr5	44296868	44984557	687690	low	2.9570258020989502e-05	1.0	0.2203437038834951	2668	2201	467	0	0	0	30	55	13
chr5	44984579	44984579	1	high	0.163937	1.0		1	0	0	0	0	1	1	0	0
chr5	44984580	51201472	6216893	low	7.694663677129423e-07	0.5087838893157723	0.2583004310000948	16056	16041	11	4	0	0	9	314	8
chr5	51202281	51202281	1	high	0.0121549	1.0		1	0	0	0	1	0	1	0	0
chr5	51202429	52635672	1433244	low	0.0004027508840652	0.996101850068795	0.8465228807385448	8152	5082	1327	1743	0	0	239	85	29
chr5	52635857	52644056	8200	high	0.1540252444444444	1.0	0.4303826153846154	45	0	0	0	0	45	6	0	0
chr5	52644137	52644137	1	low	0.0	1.0		1	1	0	0	0	0	0	0	0
chr5	52644390	52676314	31925	high	0.1389169254237288	1.0	4.6497319069767435	177	0	0	0	0	177	21	0	0
chr5	52676676	52691435	14760	medium	0.004806029765625	1.0	0.0691263333333333	128	0	0	128	0	0	8	0	0
chr5	52691483	52792214	100732	high	0.0864677046065259	1.0	0.4683926210526316	521	0	0	0	0	521	47	0	0
chr5	52792495	53188821	396327	low	0.0	1.0	0.4011767204610951	2015	2015	0	0	0	0	0	38	0
chr5	53189273	53214068	24796	high	0.0639446298387096	1.0	4.663969590909091	124	0	0	0	16	108	11	0	0
chr5	53214212	53235573	21362	medium	0.0078701534579439	0.9999531879037544	0.9097110106010848	107	2	0	105	0	0	6	0	0
chr5	53235745	53235745	1	high	0.0115691	1.0		1	0	0	0	1	0	1	0	0
chr5	53236004	53356403	120400	medium	0.0062635514717696	0.9959634551495016	0.7400544974037097	712	76	83	553	0	0	64	0	1
chr5	53356500	53377918	21419	high	0.0196512253012048	1.0	0.5088757551020409	166	0	0	0	166	0	14	0	0
chr5	53377937	53377937	1	low	0.0	1.0		1	1	0	0	0	0	0	0	0
chr5	53378043	53381769	3727	high	0.0219623249999999	1.0	0.3610775294117647	28	0	0	0	28	0	5	0	0
chr5	53381879	53464242	82364	low	0.0005008613756613	0.99973289301151	0.4067402984290291	378	316	0	62	0	0	3	6	0
chr5	53464248	53522634	58387	high	0.0287163869158878	0.9754568653981196	1.3544040604370824	321	0	0	0	313	8	23	0	0
chr5	53522771	53522771	1	low	0.0	1.0		1	1	0	0	0	0	0	0	0
chr5	53522854	53697597	174744	high	0.0476118097512437	1.0	2.570932900398406	1005	0	0	0	400	605	54	0	0
chr5	53697609	53725356	27748	low	0.0	1.0	2.5551839444444444	265	265	0	0	0	0	0	2	0
chr5	53725524	53806272	80749	high	0.0593964765625	1.0	1.4741419441340784	640	0	0	0	186	454	11	0	0
chr5	53806476	53806476	1	low	0.0	1.0		1	1	0	0	0	0	0	0	0
chr5	53806694	53872574	65881	high	0.0815872468292683	1.0	1.6432008382352945	410	0	0	0	0	410	21	0	0
chr5	53872628	53872628	1	low	0.0	1.0		1	1	0	0	0	0	0	0	0
chr5	53872670	54006682	134013	high	0.055656087921022	1.0	2.3860317429718876	861	0	0	0	370	491	40	0	0
chr5	54006738	54006738	1	low	0.0	1.0		1	1	0	0	0	0	0	0	0
chr5	54006961	54067240	60280	high	0.0335763456185567	1.0	4.585998609022556	388	0	0	0	309	79	18	0	0
chr5	54067497	54067497	1	low	0.0	1.0		1	1	0	0	0	0	0	0	0
chr5	54068050	54147555	79506	high	0.0281703893764434	1.0	0.229240817204301	433	0	0	0	433	0	22	0	0
chr5	54147595	54182023	34429	low	0.0	1.0	0.129738448275862	164	164	0	0	0	0	2	2	1
chr5	54182182	54191244	9063	high	0.0265039428571427	1.0	7.722197909090909	49	0	0	0	49	0	5	0	0
chr5	54192666	54293721	101056	medium	0.0022345691502384	0.986423369221026	5.314679912717405	629	12	344	273	0	0	60	0	5
chr5	54293867	54317866	24000	high	0.0114000155172413	1.0	0.329583	174	0	0	0	174	0	9	0	0
chr5	54317900	55383668	1065769	low	0.0005638531716519	0.994873185465143	0.4205077544731056	5115	3385	119	1611	0	0	85	70	10
chr5	55383678	55405813	22136	high	0.0405962043010752	1.0	0.5700008888888889	93	0	0	0	0	93	8	0	0
chr5	55406060	55406060	1	low	0.0	1.0		1	1	0	0	0	0	0	0	0
chr5	55406423	55433937	27515	high	0.0231657924324324	1.0	3.982824775000001	185	0	0	0	138	47	18	0	0
chr5	55433954	55433954	1	low	0.0	1.0		1	1	0	0	0	0	0	0	0
chr5	55434080	55441608	7529	high	0.0163975711111111	1.0	7.7796925	45	0	0	0	45	0	3	0	0
chr5	55441618	55675760	234143	low	8.265716216216215e-06	0.9997821843915896	3.721337865085462	1332	1320	11	1	0	0	11	19	3
chr5	55676101	55701304	25204	high	0.0274968306748466	1.0	2.611440448275862	163	0	0	0	163	0	6	0	0
chr5	55701667	55701667	1	low	0.0	1.0		1	1	0	0	0	0	0	0	0
chr5	55702260	55709102	6843	high	0.0475274651162789	1.0	0.36230685	43	0	0	0	2	41	6	0	0
chr5	55709182	55781782	72601	medium	0.0052145148539325	0.9987465737386536	1.845840239302148	445	146	0	299	0	0	13	1	1
chr5	55781786	55808789	27004	high	0.0183390868995633	1.0	1.6681787894736846	229	0	0	0	229	0	6	0	0
chr5	55808966	55830083	21118	low	9.31917e-05	1.0	8.388419027027027	156	0	156	0	0	0	0	2	0
chr5	55830084	55875637	45554	high	0.0140516885416666	1.0	2.35585	288	0	0	0	288	0	19	0	0
chr5	55875672	55890340	14669	low	0.0	1.0	8.059327407407409	95	95	0	0	0	0	0	1	0
chr5	55890537	55895005	4469	high	0.0605807442307692	1.0	0.0107905	52	0	0	0	0	52	1	0	0
chr5	55895109	55895109	1	low	0.0	1.0		1	1	0	0	0	0	0	0	0
chr5	55895204	55987314	92111	high	0.0647996936507936	1.0	2.097320235294118	567	0	0	0	101	466	31	0	0
chr5	55987359	55989409	2051	medium	0.00292888	1.0	3.8661305	23	0	0	23	0	0	0	0	0
chr5	55989748	56177148	187401	high	0.0962827250767656	1.0	0.4144483445378152	977	0	0	0	0	977	57	0	0
chr5	56177369	56200444	23076	low	0.0001005542727272	0.9759490379615184	0.2105618124968282	132	72	59	1	0	0	5	0	2
chr5	56200724	56275497	74774	high	0.043321605324074	1.0	0.6231373777777777	432	0	0	0	341	91	9	0	0
chr5	56275631	56275631	1	low	0.0	1.0		1	1	0	0	0	0	0	0	0
chr5	56275927	56295051	19125	high	0.0810956468965517	1.0	4.921453157894736	145	0	0	0	36	109	11	0	0
chr5	56295659	56295770	112	low	0.0	1.0		2	2	0	0	0	0	0	0	0
chr5	56295892	56309201	13310	high	0.0919594803278688	1.0	0.3819591599999998	122	0	0	0	0	122	4	0	0
chr5	56309348	56309348	1	low	0.0	1.0		1	1	0	0	0	0	0	0	0
chr5	56309528	56335027	25500	high	0.048050539010989	1.0	4.759738521739131	182	0	0	0	114	68	6	0	0
chr5	56335187	56336901	1715	low	0.0001198179999999	1.0	56.6542444	7	0	7	0	0	0	1	0	0
chr5	56337197	56385064	47868	high	0.0374601194139194	1.0	3.778253156626506	273	0	0	0	96	177	25	0	0
chr5	56385297	56691291	305995	low	0.0001974731203113	0.9893004787659928	0.6381070102829002	1413	3	1409	1	0	0	59	4	26
chr5	56691306	56691306	1	high	0.0168943	1.0		1	0	0	0	1	0	1	0	0
chr5	56691968	56757761	65794	low	0.0002161116075242	1.0	2.198676642105263	412	1	411	0	0	0	18	0	5
chr5	56757785	56791543	33759	high	0.0201367767295597	0.8669391865872804	0.6088863891355558	159	0	0	0	159	0	14	0	0
chr5	56791669	56811552	19884	low	0.0002774408396946	1.0	2.5437336585365853	131	1	130	0	0	0	0	1	0
chr5	56811580	56864154	52575	high	0.047460394654088	1.0	0.6404237260273972	318	0	0	0	124	194	14	0	0
chr5	56864179	56864179	1	low	0.0	1.0		1	1	0	0	0	0	0	0	0
chr5	56864207	56889486	25280	high	0.0359145837209302	1.0	1.225286434782609	129	0	0	0	74	55	4	0	0
chr5	56889506	56902735	13230	medium	0.00788135	1.0	7.201631285714285	60	0	0	60	0	0	1	0	0
chr5	56903081	56914261	11181	high	0.1183577441860465	1.0	0.2388385999999999	43	0	0	0	0	43	8	0	0
chr5	56914428	56914428	1	low	0.0	1.0		1	1	0	0	0	0	0	0	0
chr5	56914968	56936676	21709	high	0.0563295288	1.0	0.4103145098039215	125	0	0	0	74	51	6	0	0
chr5	56936845	57143238	206394	low	0.0	1.0	0.8283015	1171	1171	0	0	0	0	1	19	1
chr5	57143272	57143272	1	high	0.0208749	1.0		1	0	0	0	1	0	1	0	0
chr5	57143404	57340799	197396	low	0.0	0.9461387262153236	1.1087651627340531	1233	1233	0	0	0	0	1	18	1
chr5	57340901	57358131	17231	high	0.0448142188811188	1.0	5.504130571428571	143	0	0	0	114	29	4	0	0
chr5	57358145	57358145	1	low	0.0	1.0		1	1	0	0	0	0	0	0	0
chr5	57358161	57384287	26127	high	0.0757337606796116	1.0	0.5589781896551724	206	0	0	0	0	206	19	0	0
chr5	57384322	57384322	1	low	0.0	1.0		1	1	0	0	0	0	0	0	0
chr5	57384721	57389841	5121	high	0.0753800836065573	1.0	0.3660788235294118	61	0	0	0	0	61	15	0	0
chr5	57389913	57389913	1	low	0.0	1.0		1	1	0	0	0	0	0	0	0
chr5	57390007	57501619	111613	high	0.0557851601226993	1.0	0.6523652266009853	652	0	0	0	179	473	46	0	0
chr5	57501631	57551311	49681	low	0.0	1.0	0.7534957088607594	345	345	0	0	0	0	0	4	0
chr5	57551371	57591565	40195	high	0.015988453543307	1.0	0.1104029032258064	254	0	0	0	254	0	4	0	0
chr5	57591660	57734748	143089	low	0.0	0.954734465961744	0.5397738693727302	861	861	0	0	0	0	1	12	1
chr5	57735060	57911704	176645	high	0.1289269894639556	0.9780859916782249	0.7259344584628165	1082	0	0	0	0	1082	44	0	0
chr5	57911812	57911812	1	low	0.0	1.0		1	1	0	0	0	0	0	0	0
chr5	57911848	57932677	20830	high	0.1512566803278688	1.0	1.0699762916666666	122	0	0	0	0	122	5	0	0
chr5	57932925	57932925	1	low	0.0	1.0		1	1	0	0	0	0	0	0	0
chr5	57932943	58229060	296118	high	0.113077270711297	1.0	2.2356257361702125	1673	0	0	0	0	1673	89	0	0
chr5	58229062	58410176	181115	low	0.0	1.0	1.0027564609375	937	937	0	0	0	0	1	18	0
chr5	58410185	58421991	11807	high	0.0643733641509434	1.0	5.127003	53	0	0	0	0	53	3	0	0
chr5	58422524	58438692	16169	low	0.000266262	1.0	1.063491	126	0	126	0	0	0	6	0	0
chr5	58438698	58438698	1	high	0.152448	1.0		1	0	0	0	0	1	1	0	0
chr5	58438730	58552266	113537	low	0.0005545091529051	0.9923108766305258	1.3508995324305648	654	329	232	93	0	0	21	3	6
chr5	58552313	58620896	68584	high	0.1105902815789473	1.0	0.5549020263157896	380	0	0	0	0	380	24	0	0
chr5	58621174	58643611	22438	low	0.0	1.0	1.479491142857143	98	98	0	0	0	0	0	1	0
chr5	58643717	58643717	1	high	0.0213675	1.0	0.438133	1	0	0	0	1	0	1	0	0
chr5	58644487	58651759	7273	low	0.0	1.0	0.2811245384615385	35	35	0	0	0	0	1	0	0
chr5	58651958	58675911	23954	high	0.0733839208333333	1.0	0.3563658823529411	120	0	0	0	0	120	6	0	0
chr5	58675953	58717303	41351	low	0.0	0.9619598075016323	0.8784942767250864	368	368	0	0	0	0	2	3	0
chr5	58717318	58717318	1	high	0.111111	1.0		1	0	0	0	0	1	1	0	0
chr5	58717453	58762396	44944	low	0.0	1.0	4.679957755555555	230	230	0	0	0	0	0	4	0
chr5	58762593	58770936	8344	high	0.0332291333333333	1.0	0.1921146	36	0	0	0	36	0	3	0	0
chr5	58771009	58771009	1	low	0.0	1.0		1	1	0	0	0	0	0	0	0
chr5	58771349	58776581	5233	high	0.0331537749999999	1.0	0.4158123999999999	32	0	0	0	32	0	2	0	0
chr5	58776922	58993249	216328	low	0.0	1.0	1.112553747826087	892	892	0	0	0	0	0	21	0
chr5	58993297	58993297	1	high	0.0751524	1.0	0.003781	1	0	0	0	0	1	1	0	0
chr5	58993520	59494084	500565	low	0.0	0.996709718018639	0.3983143617856625	1965	1965	0	0	0	0	0	49	0
chr5	59494140	59645538	151399	high	0.0349559910915934	1.0	1.2001226622516556	797	0	0	0	426	371	38	0	0
chr5	59645958	59659189	13232	low	5.3252399999999985e-05	1.0	0.2485522499999999	57	0	57	0	0	0	1	0	0
chr5	59659304	59731322	72019	high	0.0366063873111782	1.0	0.3216525625	331	0	0	0	317	14	21	0	0
chr5	59731641	59744351	12711	low	0.0	1.0	0.446732076923077	64	64	0	0	0	0	0	0	0
chr5	59744472	59754538	10067	high	0.0373166	1.0	0.0403293333333333	40	0	0	0	40	0	2	0	0
chr5	59754585	59754585	1	low	0.0	1.0		1	1	0	0	0	0	0	0	0
chr5	59754792	59768298	13507	high	0.037318375	1.0	0.0336379999999999	60	0	0	0	60	0	1	0	0
chr5	59768326	59794824	26499	low	0.0	1.0	0.80042390625	89	89	0	0	0	0	0	2	0
chr5	59794998	59982066	187069	high	0.0226429605326876	1.0	0.3566050671641791	826	0	0	0	809	17	43	0	0
chr5	59982164	60009063	26900	low	0.0	1.0	0.2713652222222222	120	120	0	0	0	0	0	1	0
chr5	60009089	60039126	30038	high	0.0218159541401273	1.0	0.0762630555555554	157	0	0	0	157	0	7	0	0
chr5	60039175	60039175	1	low	0.0	1.0		1	1	0	0	0	0	0	0	0
chr5	60039411	60087527	48117	high	0.021791256542056	1.0	0.5976170483870967	214	0	0	0	214	0	5	0	0
chr5	60087659	60133856	46198	low	0.0	1.0	0.0672482	186	186	0	0	0	0	5	3	1
chr5	60134368	60169299	34932	high	0.0324972139784946	1.0	0.0556493333333333	186	0	0	0	186	0	13	0	0
chr5	60169360	60183074	13715	low	0.0001583179639639	1.0	0.0231519523809523	111	0	111	0	0	0	5	0	1
chr5	60183544	60226041	42498	high	0.0342061491803278	1.0	0.1175671333333333	183	0	0	0	183	0	14	0	0
chr5	60226383	60226383	1	low	0.0	1.0		1	1	0	0	0	0	0	0	0
chr5	60226466	60278836	52371	high	0.0342686508064516	1.0	0.0488563589743589	248	0	0	0	248	0	20	0	0
chr5	60279044	60284640	5597	low	0.000306201	1.0	0.000298	41	0	41	0	0	0	1	0	0
chr5	60284960	60411758	126799	high	0.0310040899480069	1.0	0.0757150634920635	577	0	0	0	577	0	32	0	0
chr5	60411832	60436204	24373	low	0.0	1.0	0.0203472105263157	96	96	0	0	0	0	1	1	0
chr5	60436252	60495157	58906	high	0.0250815278260869	1.0	0.1844681944444444	230	0	0	0	230	0	12	0	0
chr5	60495357	60495357	1	low	0.0	1.0		1	1	0	0	0	0	0	0	0
chr5	60495420	60506274	10855	high	0.0339360172413793	1.0	0.3247142	58	0	0	0	58	0	4	0	0
chr5	60506282	60506282	1	low	0.0	1.0		1	1	0	0	0	0	0	0	0
chr5	60506585	60545810	39226	high	0.0339319460732984	1.0	0.1754587037037037	191	0	0	0	191	0	15	0	0
chr5	60545970	60866493	320524	low	3.488393470790378e-06	0.9851305986447192	0.8770590857491106	1164	1163	0	1	0	0	1	30	1
chr5	60866604	60866604	1	high	0.0110499	1.0		1	0	0	0	1	0	1	0	0
chr5	60866913	60918657	51745	low	0.0	1.0	2.283106460674157	278	278	0	0	0	0	0	4	0
chr5	60918742	60931649	12908	high	0.0227351835820895	1.0	0.39250825	67	0	0	0	67	0	7	0	0
chr5	60932673	61183533	250861	medium	0.0021807469999999	0.9934625150980024	2.081774981954352	1372	825	6	541	0	0	38	12	0
chr5	61183589	61222945	39357	high	0.0267831876811594	1.0	1.4564047959183677	276	0	0	0	276	0	17	0	0
chr5	61223418	62915432	1692015	low	9.799103835583705e-07	0.9939545453202246	0.4540470889120001	8369	8367	0	2	0	0	5	164	4
chr5	62915584	62915584	1	high	0.14699	1.0		1	0	0	0	0	1	1	0	0
chr5	62915602	65546068	2630467	low	1.4702885993759862e-05	0.9916444494456688	0.6697727211382909	11859	11817	1	41	0	0	8	254	6
chr5	65546249	65548417	2169	high	0.1305833125	1.0	0.1905121666666666	16	0	0	0	0	16	4	0	0
chr5	65548551	65569492	20942	low	0.0	0.9452774329099416	0.0878421403710705	118	118	0	0	0	0	2	1	1
chr5	65570112	65589892	19781	high	0.1295656055045871	1.0	0.3579488076923077	109	0	0	0	0	109	8	0	0
chr5	65589994	65707930	117937	medium	0.0025223509843887	0.9862214572186846	3.98757696563003	679	47	101	531	0	0	34	1	2
chr5	65707966	65707966	1	high	0.0179327	1.0		1	0	0	0	1	0	1	0	0
chr5	65708071	65722104	14034	medium	0.0074868545588234	1.0	0.4182956666666667	68	0	0	68	0	0	4	0	0
chr5	65722193	65722193	1	high	0.0190111	1.0		1	0	0	0	1	0	1	0	0
chr5	65722482	65835876	113395	medium	0.0034137764254061	0.9972750121257552	0.6478548316761142	677	1	0	676	0	0	32	0	0
